index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime 
8911,58,retired,married,primary,no,590,yes,no,unknown,30,may,114,2,-1,0,unknown,no,2024-05-01
8918,53,technician,divorced,primary,no,7290,yes,no,unknown,30,may,153,1,-1,0,unknown,no,2024-05-01
8928,55,management,married,secondary,no,11743,yes,no,unknown,30,may,75,1,-1,0,unknown,no,2024-05-01
8951,41,blue-collar,married,secondary,no,438,yes,no,unknown,30,may,129,3,-1,0,unknown,no,2024-05-01
8954,45,admin.,married,secondary,no,820,yes,no,unknown,30,may,145,2,-1,0,unknown,no,2024-05-01
8963,32,blue-collar,married,secondary,no,419,yes,no,unknown,30,may,56,2,-1,0,unknown,no,2024-05-01
8967,44,technician,single,secondary,no,2403,yes,no,unknown,30,may,158,1,-1,0,unknown,no,2024-05-01
8971,44,blue-collar,single,primary,no,787,yes,no,unknown,30,may,570,2,-1,0,unknown,no,2024-05-01
8977,37,technician,married,secondary,no,5115,yes,no,cellular,17,nov,1210,2,171,4,failure,yes,2024-11-01
8978,60,admin.,married,secondary,no,4120,yes,yes,unknown,30,may,422,2,-1,0,unknown,no,2024-05-01
8981,24,admin.,single,secondary,no,1235,yes,yes,unknown,30,may,76,3,-1,0,unknown,no,2024-05-01
8985,29,services,married,secondary,no,-443,yes,no,unknown,30,may,238,3,-1,0,unknown,no,2024-05-01
8987,24,technician,single,secondary,no,278,yes,no,unknown,30,may,111,1,-1,0,unknown,no,2024-05-01
8990,51,management,divorced,tertiary,no,1267,yes,no,unknown,30,may,254,2,-1,0,unknown,no,2024-05-01
8995,44,technician,married,secondary,no,858,no,no,unknown,30,may,567,2,-1,0,unknown,no,2024-05-01
9004,57,technician,married,secondary,no,0,yes,yes,unknown,30,may,200,2,-1,0,unknown,no,2024-05-01
9012,47,blue-collar,married,secondary,no,1794,yes,yes,unknown,30,may,515,2,-1,0,unknown,no,2024-05-01
9015,52,admin.,married,primary,no,2255,yes,no,unknown,30,may,178,2,-1,0,unknown,no,2024-05-01
9020,39,unemployed,single,secondary,no,356,yes,no,unknown,30,may,462,2,-1,0,unknown,no,2024-05-01
9022,35,blue-collar,married,secondary,no,698,yes,yes,unknown,30,may,1343,3,-1,0,unknown,yes,2024-05-01
9026,38,management,married,tertiary,no,2548,yes,no,unknown,30,may,60,1,-1,0,unknown,no,2024-05-01
9033,44,blue-collar,married,secondary,no,3224,yes,no,unknown,30,may,306,1,-1,0,unknown,no,2024-05-01
9040,45,services,single,secondary,no,482,yes,yes,unknown,30,may,637,2,-1,0,unknown,no,2024-05-01
9043,48,technician,married,unknown,no,2005,yes,no,unknown,30,may,152,1,-1,0,unknown,no,2024-05-01
9044,35,management,single,tertiary,no,0,yes,no,unknown,30,may,147,1,-1,0,unknown,no,2024-05-01
9045,35,management,single,tertiary,no,0,yes,no,unknown,2,jun,184,1,-1,0,unknown,no,2024-06-01
9046,32,admin.,divorced,secondary,no,-19,yes,no,unknown,30,may,97,2,-1,0,unknown,no,2024-05-01
9047,35,management,divorced,tertiary,no,3254,no,no,unknown,30,may,337,3,-1,0,unknown,no,2024-05-01
9050,31,technician,divorced,secondary,no,646,yes,no,unknown,30,may,294,3,-1,0,unknown,no,2024-05-01
9062,41,services,married,primary,no,373,yes,no,unknown,30,may,240,2,-1,0,unknown,no,2024-05-01
9066,37,technician,married,secondary,no,-403,yes,no,unknown,30,may,31,6,-1,0,unknown,no,2024-05-01
9082,32,technician,single,secondary,no,562,yes,no,unknown,30,may,722,3,-1,0,unknown,yes,2024-05-01
9096,47,technician,married,secondary,no,1387,yes,no,unknown,30,may,219,4,-1,0,unknown,no,2024-05-01
9100,40,management,single,tertiary,no,402,yes,no,unknown,30,may,243,3,-1,0,unknown,no,2024-05-01
9104,25,blue-collar,single,secondary,no,352,yes,no,unknown,30,may,156,5,-1,0,unknown,no,2024-05-01
9106,38,management,married,tertiary,no,49,no,no,unknown,30,may,108,3,-1,0,unknown,no,2024-05-01
9119,46,management,single,tertiary,no,2904,yes,no,unknown,30,may,984,2,-1,0,unknown,yes,2024-05-01
9126,58,blue-collar,married,secondary,no,1025,yes,no,unknown,30,may,199,3,-1,0,unknown,no,2024-05-01
9128,50,admin.,single,secondary,no,692,yes,no,unknown,30,may,136,8,-1,0,unknown,no,2024-05-01
9129,32,blue-collar,single,secondary,no,1036,yes,yes,unknown,30,may,62,2,-1,0,unknown,no,2024-05-01
9131,30,technician,married,secondary,no,1,yes,no,unknown,30,may,189,5,-1,0,unknown,no,2024-05-01
9137,50,self-employed,married,secondary,no,-465,yes,no,unknown,30,may,42,11,-1,0,unknown,no,2024-05-01
9138,41,admin.,married,secondary,no,8238,yes,yes,unknown,30,may,124,4,-1,0,unknown,no,2024-05-01
9144,40,admin.,married,secondary,no,1538,yes,no,unknown,30,may,390,2,-1,0,unknown,no,2024-05-01
9151,45,entrepreneur,married,secondary,no,404,yes,no,unknown,30,may,390,2,-1,0,unknown,no,2024-05-01
9153,23,blue-collar,single,secondary,no,1690,yes,yes,unknown,30,may,163,3,-1,0,unknown,no,2024-05-01
9174,42,blue-collar,married,secondary,no,1958,yes,no,cellular,18,nov,129,1,172,3,failure,no,2024-11-01
9175,40,blue-collar,married,primary,no,3693,yes,no,unknown,30,may,57,10,-1,0,unknown,no,2024-05-01
9180,31,technician,single,secondary,no,1771,yes,no,unknown,30,may,81,2,-1,0,unknown,no,2024-05-01
9182,31,blue-collar,married,primary,no,292,yes,yes,unknown,30,may,30,18,-1,0,unknown,no,2024-05-01
9203,39,blue-collar,married,unknown,no,157,yes,no,unknown,30,may,99,6,-1,0,unknown,no,2024-05-01
9204,35,blue-collar,married,primary,no,3587,yes,no,unknown,30,may,148,4,-1,0,unknown,no,2024-05-01
9206,27,blue-collar,single,secondary,no,5563,yes,no,unknown,30,may,435,2,-1,0,unknown,no,2024-05-01
9220,52,technician,divorced,secondary,no,137,yes,no,unknown,30,may,84,3,-1,0,unknown,no,2024-05-01
9225,48,management,married,tertiary,no,7867,yes,yes,unknown,30,may,306,3,-1,0,unknown,no,2024-05-01
9227,39,blue-collar,married,secondary,no,123,yes,no,unknown,6,jun,165,3,-1,0,unknown,no,2024-06-01
9233,41,blue-collar,married,primary,no,0,yes,no,cellular,6,feb,620,4,200,4,success,no,2024-02-01
9241,54,blue-collar,married,secondary,no,3782,yes,no,unknown,30,may,211,4,-1,0,unknown,no,2024-05-01
9247,54,blue-collar,married,secondary,no,5210,yes,yes,unknown,30,may,123,4,-1,0,unknown,no,2024-05-01
9248,34,blue-collar,married,primary,no,905,yes,no,unknown,30,may,28,8,-1,0,unknown,no,2024-05-01
9253,38,self-employed,married,secondary,no,-10,no,no,unknown,2,jun,137,7,-1,0,unknown,no,2024-06-01
9259,58,retired,married,secondary,no,25,yes,no,unknown,2,jun,132,2,-1,0,unknown,no,2024-06-01
9262,33,technician,single,secondary,no,1994,yes,no,unknown,2,jun,57,9,-1,0,unknown,no,2024-06-01
9266,31,admin.,single,secondary,no,17,yes,no,unknown,2,jun,52,3,-1,0,unknown,no,2024-06-01
9269,39,management,married,tertiary,no,177,yes,yes,unknown,2,jun,243,4,-1,0,unknown,no,2024-06-01
9274,29,technician,married,secondary,no,1097,yes,no,unknown,2,jun,90,3,-1,0,unknown,no,2024-06-01
9282,39,management,divorced,tertiary,no,2193,yes,yes,unknown,2,jun,550,3,-1,0,unknown,no,2024-06-01
9283,48,admin.,divorced,secondary,no,771,yes,no,unknown,2,jun,133,1,-1,0,unknown,no,2024-06-01
9301,50,management,married,secondary,no,628,no,yes,unknown,2,jun,367,3,-1,0,unknown,no,2024-06-01
9304,33,technician,single,secondary,no,-244,yes,no,unknown,2,jun,63,2,-1,0,unknown,no,2024-06-01
9309,24,management,single,secondary,no,86,no,no,unknown,2,jun,1075,2,-1,0,unknown,no,2024-06-01
9310,39,blue-collar,single,secondary,no,4143,yes,yes,unknown,2,jun,21,1,-1,0,unknown,no,2024-06-01
9311,32,blue-collar,married,secondary,no,14,yes,no,unknown,2,jun,171,1,-1,0,unknown,no,2024-06-01
9319,36,services,married,secondary,no,2984,yes,no,unknown,2,jun,394,1,-1,0,unknown,yes,2024-06-01
9321,59,retired,divorced,tertiary,no,4,yes,no,unknown,2,jun,517,2,-1,0,unknown,no,2024-06-01
9328,36,self-employed,single,tertiary,no,3560,no,no,unknown,2,jun,409,2,-1,0,unknown,no,2024-06-01
9332,35,admin.,married,secondary,no,-488,yes,no,unknown,2,jun,97,4,-1,0,unknown,no,2024-06-01
9333,35,services,divorced,secondary,no,440,yes,no,unknown,2,jun,101,1,-1,0,unknown,no,2024-06-01
9334,35,services,divorced,secondary,no,440,yes,no,cellular,5,feb,103,1,248,1,failure,no,2024-02-01
9338,34,technician,married,tertiary,no,691,yes,yes,unknown,2,jun,70,1,-1,0,unknown,no,2024-06-01
9339,36,services,married,primary,no,0,yes,no,unknown,2,jun,1036,1,-1,0,unknown,yes,2024-06-01
9342,29,management,single,tertiary,no,144,yes,no,unknown,2,jun,105,3,-1,0,unknown,no,2024-06-01
9343,39,services,divorced,secondary,no,892,yes,no,unknown,2,jun,26,1,-1,0,unknown,no,2024-06-01
9345,32,services,married,secondary,no,109,yes,no,unknown,2,jun,364,13,-1,0,unknown,no,2024-06-01
9351,32,technician,married,secondary,no,0,no,no,cellular,6,aug,254,2,-1,0,unknown,no,2024-08-01
9355,34,admin.,married,secondary,no,3487,yes,no,unknown,2,jun,464,1,-1,0,unknown,no,2024-06-01
9358,38,blue-collar,married,primary,no,451,yes,no,unknown,2,jun,128,3,-1,0,unknown,no,2024-06-01
9366,31,blue-collar,married,primary,no,298,yes,yes,unknown,2,jun,232,1,-1,0,unknown,no,2024-06-01
9375,31,blue-collar,married,secondary,no,-45,yes,no,unknown,2,jun,184,1,-1,0,unknown,no,2024-06-01
9379,35,blue-collar,married,secondary,no,80,yes,yes,unknown,2,jun,579,2,-1,0,unknown,no,2024-06-01
9386,30,blue-collar,married,secondary,no,360,yes,yes,unknown,2,jun,239,1,-1,0,unknown,no,2024-06-01
9389,38,blue-collar,married,primary,no,6843,no,no,unknown,2,jun,89,1,-1,0,unknown,no,2024-06-01
9390,37,unemployed,single,secondary,no,756,yes,no,unknown,2,jun,74,1,-1,0,unknown,no,2024-06-01
9399,31,entrepreneur,single,tertiary,no,247,yes,yes,unknown,2,jun,273,1,-1,0,unknown,no,2024-06-01
9401,31,blue-collar,single,secondary,no,4415,yes,no,unknown,2,jun,329,1,-1,0,unknown,no,2024-06-01
9417,31,management,single,tertiary,no,1475,yes,yes,unknown,2,jun,76,1,-1,0,unknown,no,2024-06-01
9433,41,blue-collar,married,secondary,no,114,yes,no,unknown,2,jun,82,3,-1,0,unknown,no,2024-06-01
9434,46,services,married,secondary,no,4780,yes,no,unknown,2,jun,105,3,-1,0,unknown,no,2024-06-01
9439,38,blue-collar,married,secondary,no,502,yes,no,unknown,2,jun,209,2,-1,0,unknown,no,2024-06-01
9448,34,self-employed,single,tertiary,no,72,yes,no,unknown,2,jun,69,1,-1,0,unknown,no,2024-06-01
9450,35,admin.,married,secondary,no,1098,yes,yes,unknown,2,jun,143,2,-1,0,unknown,no,2024-06-01
9453,60,retired,divorced,tertiary,no,-79,yes,no,unknown,2,jun,49,1,-1,0,unknown,no,2024-06-01
9454,31,management,single,tertiary,no,684,yes,yes,unknown,2,jun,148,2,-1,0,unknown,no,2024-06-01
9474,26,blue-collar,single,secondary,no,539,yes,no,unknown,2,jun,599,2,-1,0,unknown,no,2024-06-01
9476,33,blue-collar,single,secondary,no,213,yes,no,unknown,2,jun,163,2,-1,0,unknown,no,2024-06-01
9480,30,student,single,unknown,no,809,no,no,cellular,20,nov,26,5,171,2,failure,no,2024-11-01
9483,59,admin.,divorced,secondary,no,3304,yes,no,unknown,2,jun,250,2,-1,0,unknown,no,2024-06-01
9486,34,technician,single,secondary,no,399,yes,no,unknown,2,jun,493,3,-1,0,unknown,no,2024-06-01
9487,31,admin.,married,secondary,no,-581,yes,no,unknown,2,jun,562,3,-1,0,unknown,no,2024-06-01
9498,34,admin.,married,secondary,no,287,yes,no,unknown,2,jun,149,8,-1,0,unknown,no,2024-06-01
9507,40,management,married,tertiary,no,1734,yes,no,unknown,2,jun,169,1,-1,0,unknown,no,2024-06-01
9521,30,technician,married,secondary,no,854,yes,no,unknown,2,jun,163,2,-1,0,unknown,no,2024-06-01
9522,34,services,married,secondary,no,798,yes,no,unknown,2,jun,304,2,-1,0,unknown,no,2024-06-01
9540,48,admin.,married,secondary,no,749,yes,no,unknown,2,jun,56,3,-1,0,unknown,no,2024-06-01
9544,34,blue-collar,divorced,secondary,no,1780,yes,no,unknown,2,jun,187,9,-1,0,unknown,no,2024-06-01
9548,32,technician,married,secondary,no,381,yes,no,unknown,2,jun,347,2,-1,0,unknown,no,2024-06-01
9558,45,blue-collar,divorced,primary,no,6,yes,no,unknown,2,jun,159,6,-1,0,unknown,no,2024-06-01
9559,42,blue-collar,married,secondary,no,443,yes,no,unknown,2,jun,671,5,-1,0,unknown,yes,2024-06-01
9560,41,technician,single,secondary,no,1680,yes,no,unknown,2,jun,76,2,-1,0,unknown,no,2024-06-01
9568,41,technician,married,secondary,no,0,no,no,unknown,20,jun,850,3,-1,0,unknown,no,2024-06-01
9569,41,technician,married,secondary,no,0,no,no,unknown,20,jun,267,2,-1,0,unknown,no,2024-06-01
9579,44,blue-collar,married,primary,no,3433,yes,no,unknown,2,jun,548,8,-1,0,unknown,no,2024-06-01
9581,30,services,single,secondary,no,603,yes,yes,unknown,2,jun,335,2,-1,0,unknown,no,2024-06-01
9582,34,technician,married,primary,no,926,yes,yes,unknown,2,jun,142,2,-1,0,unknown,no,2024-06-01
9596,33,services,single,secondary,no,245,yes,no,unknown,2,jun,140,3,-1,0,unknown,no,2024-06-01
9605,26,technician,single,secondary,no,2610,yes,yes,unknown,2,jun,626,1,-1,0,unknown,no,2024-06-01
9608,33,admin.,married,secondary,no,471,yes,no,unknown,2,jun,214,2,-1,0,unknown,no,2024-06-01
9609,29,technician,single,tertiary,no,2998,no,no,unknown,2,jun,479,3,-1,0,unknown,no,2024-06-01
9621,33,admin.,single,secondary,no,0,yes,no,unknown,2,jun,32,2,-1,0,unknown,no,2024-06-01
9622,33,admin.,single,secondary,no,0,yes,no,cellular,14,jul,166,3,-1,0,unknown,no,2024-07-01
9628,45,services,married,secondary,no,-158,yes,no,telephone,29,jul,340,1,-1,0,unknown,no,2024-07-01
9630,39,technician,single,tertiary,no,2617,yes,no,unknown,2,jun,164,2,-1,0,unknown,no,2024-06-01
9632,32,blue-collar,single,secondary,no,-691,yes,yes,unknown,2,jun,53,1,-1,0,unknown,no,2024-06-01
9633,42,technician,married,secondary,no,-887,no,no,unknown,2,jun,349,4,-1,0,unknown,no,2024-06-01
9638,31,technician,single,secondary,no,1170,yes,no,unknown,2,jun,120,2,-1,0,unknown,no,2024-06-01
9640,35,services,divorced,secondary,no,532,yes,no,unknown,2,jun,375,1,-1,0,unknown,no,2024-06-01
9641,40,blue-collar,married,primary,no,2635,yes,no,unknown,2,jun,20,21,-1,0,unknown,no,2024-06-01
9642,49,services,married,secondary,no,180,yes,yes,unknown,2,jun,392,3,-1,0,unknown,no,2024-06-01
9651,42,blue-collar,married,secondary,no,4,yes,yes,unknown,2,jun,229,8,-1,0,unknown,no,2024-06-01
9662,36,management,divorced,tertiary,no,5195,yes,no,unknown,2,jun,55,25,-1,0,unknown,no,2024-06-01
9667,35,blue-collar,married,primary,no,828,no,no,unknown,2,jun,468,8,-1,0,unknown,no,2024-06-01
9669,28,admin.,single,tertiary,no,1540,yes,no,unknown,2,jun,442,11,-1,0,unknown,no,2024-06-01
9684,41,admin.,divorced,secondary,no,-106,yes,no,unknown,2,jun,134,3,-1,0,unknown,no,2024-06-01
9688,43,blue-collar,married,primary,no,7343,yes,no,unknown,2,jun,217,4,-1,0,unknown,no,2024-06-01
9689,50,blue-collar,married,primary,no,33,yes,no,unknown,2,jun,134,8,-1,0,unknown,no,2024-06-01
9692,55,unemployed,married,secondary,yes,1108,yes,yes,unknown,2,jun,75,4,-1,0,unknown,no,2024-06-01
9697,31,admin.,single,secondary,no,2398,yes,no,unknown,2,jun,16,13,-1,0,unknown,no,2024-06-01
9698,33,technician,single,tertiary,no,5234,no,no,unknown,2,jun,213,3,-1,0,unknown,no,2024-06-01
9699,37,blue-collar,married,secondary,no,954,yes,no,unknown,2,jun,402,9,-1,0,unknown,no,2024-06-01
9706,51,entrepreneur,married,secondary,no,0,yes,yes,cellular,16,apr,432,1,150,1,failure,no,2024-04-01
9710,38,blue-collar,married,primary,no,-854,yes,no,unknown,2,jun,194,4,-1,0,unknown,no,2024-06-01
9715,42,admin.,married,secondary,no,6445,yes,no,unknown,2,jun,20,8,-1,0,unknown,no,2024-06-01
9749,31,technician,married,secondary,no,-292,yes,yes,unknown,3,jun,186,1,-1,0,unknown,no,2024-06-01
9751,35,technician,single,tertiary,no,914,no,no,unknown,3,jun,166,1,-1,0,unknown,no,2024-06-01
9752,41,admin.,single,secondary,no,734,yes,no,unknown,3,jun,332,3,-1,0,unknown,no,2024-06-01
9754,37,management,married,tertiary,no,1125,yes,no,unknown,3,jun,301,1,-1,0,unknown,no,2024-06-01
9767,29,technician,single,tertiary,no,2893,yes,no,unknown,3,jun,250,1,-1,0,unknown,no,2024-06-01
9772,37,technician,divorced,secondary,no,1772,no,no,unknown,3,jun,202,1,-1,0,unknown,no,2024-06-01
9774,26,services,single,secondary,no,92,yes,no,unknown,3,jun,50,4,-1,0,unknown,no,2024-06-01
9779,28,admin.,single,secondary,no,1323,yes,no,unknown,3,jun,361,1,-1,0,unknown,no,2024-06-01
9781,26,admin.,single,secondary,no,317,yes,no,unknown,3,jun,953,1,-1,0,unknown,no,2024-06-01
9788,25,admin.,single,tertiary,no,407,yes,no,unknown,3,jun,579,1,-1,0,unknown,no,2024-06-01
9789,44,services,married,secondary,no,646,yes,no,unknown,3,jun,183,4,-1,0,unknown,no,2024-06-01
9797,41,blue-collar,single,secondary,no,948,yes,no,unknown,3,jun,157,1,-1,0,unknown,no,2024-06-01
9801,36,technician,single,tertiary,no,743,yes,no,unknown,3,jun,517,1,-1,0,unknown,no,2024-06-01
9802,52,management,married,tertiary,no,575,no,no,unknown,3,jun,315,1,-1,0,unknown,no,2024-06-01
9803,40,blue-collar,married,secondary,no,-605,yes,yes,unknown,3,jun,143,1,-1,0,unknown,no,2024-06-01
9812,45,technician,married,secondary,no,4466,yes,no,unknown,3,jun,110,1,-1,0,unknown,no,2024-06-01
9814,34,admin.,married,secondary,no,220,yes,no,unknown,3,jun,65,13,-1,0,unknown,no,2024-06-01
9819,48,services,married,secondary,no,2877,yes,no,cellular,18,nov,77,1,168,1,failure,no,2024-11-01
9821,58,retired,married,secondary,no,3909,yes,no,unknown,3,jun,80,1,-1,0,unknown,no,2024-06-01
9824,37,management,single,tertiary,no,1449,no,no,unknown,3,jun,291,1,-1,0,unknown,no,2024-06-01
9826,37,self-employed,married,tertiary,no,1510,yes,no,unknown,3,jun,88,2,-1,0,unknown,no,2024-06-01
9837,28,entrepreneur,single,secondary,no,1734,yes,no,unknown,3,jun,161,3,-1,0,unknown,no,2024-06-01
9851,40,retired,single,secondary,no,1734,yes,no,unknown,3,jun,123,4,-1,0,unknown,no,2024-06-01
9852,44,blue-collar,married,secondary,no,3813,yes,no,unknown,3,jun,771,1,-1,0,unknown,no,2024-06-01
9853,44,technician,married,secondary,no,497,yes,no,unknown,3,jun,103,2,-1,0,unknown,no,2024-06-01
9855,38,blue-collar,married,secondary,no,769,yes,no,unknown,3,jun,235,1,-1,0,unknown,no,2024-06-01
9858,43,entrepreneur,married,secondary,no,0,no,no,telephone,4,may,6,4,-1,0,unknown,no,2024-05-01
9859,37,blue-collar,married,secondary,no,67,no,no,unknown,3,jun,45,2,-1,0,unknown,no,2024-06-01
9863,35,blue-collar,married,secondary,no,412,yes,no,unknown,3,jun,316,1,-1,0,unknown,no,2024-06-01
9875,31,blue-collar,married,primary,no,746,yes,yes,unknown,3,jun,25,1,-1,0,unknown,no,2024-06-01
9887,49,blue-collar,married,secondary,no,-581,yes,no,unknown,3,jun,123,5,-1,0,unknown,no,2024-06-01
9890,32,admin.,single,secondary,no,725,yes,no,unknown,3,jun,303,1,-1,0,unknown,no,2024-06-01
9891,27,management,single,secondary,no,178,yes,no,unknown,3,jun,732,2,-1,0,unknown,yes,2024-06-01
9894,31,admin.,single,secondary,no,1588,yes,no,unknown,3,jun,14,1,-1,0,unknown,no,2024-06-01
9901,30,management,single,tertiary,no,234,yes,no,cellular,19,nov,206,1,169,2,failure,no,2024-11-01
9902,46,blue-collar,married,secondary,no,243,yes,no,unknown,3,jun,310,4,-1,0,unknown,no,2024-06-01
9903,32,management,divorced,secondary,no,-107,yes,no,unknown,3,jun,216,2,-1,0,unknown,no,2024-06-01
9907,30,services,married,secondary,no,0,yes,yes,unknown,3,jun,185,1,-1,0,unknown,no,2024-06-01
9923,30,services,divorced,secondary,no,167,yes,no,unknown,3,jun,237,2,-1,0,unknown,no,2024-06-01
9925,47,admin.,married,secondary,no,0,no,no,cellular,5,aug,109,4,-1,0,unknown,no,2024-08-01
9943,40,management,single,tertiary,no,1820,yes,yes,unknown,3,jun,173,3,-1,0,unknown,no,2024-06-01
9948,45,blue-collar,married,secondary,no,7858,yes,no,unknown,3,jun,641,2,-1,0,unknown,no,2024-06-01
9951,30,entrepreneur,single,tertiary,no,-63,yes,no,unknown,3,jun,94,1,-1,0,unknown,no,2024-06-01
9954,43,admin.,married,secondary,no,429,yes,yes,unknown,3,jun,35,32,-1,0,unknown,no,2024-06-01
9958,29,housemaid,married,secondary,no,243,yes,no,unknown,3,jun,35,1,-1,0,unknown,no,2024-06-01
9961,24,blue-collar,single,unknown,no,431,yes,no,unknown,3,jun,108,12,-1,0,unknown,no,2024-06-01
